Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.95      0.92     0.01  8228862     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::allocate(unsigned long, void const*)
  0.95      0.93     0.01  6850655     0.00     0.00  std::_List_iterator<neighbor_t>::operator++(int)
  0.95      0.94     0.01  2365772     0.00     0.00  std::_List_iterator<neighbor_t>::operator++()
  0.95      0.95     0.01  1667097     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
  0.95      0.96     0.01   825468     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_erase(std::_List_iterator<neighbor_t>)
  0.95      0.97     0.01   392783     0.00     0.00  std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&)
  0.95      0.98     0.01   194844     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&)
  0.95      0.99     0.01   190898     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&)
  0.95      1.00     0.01    99049     0.00     0.00  std::_List_const_iterator<unsigned int>::operator*() const
  0.95      1.01     0.01    13968     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<neighbor_t> >, true>::_S_do_it(std::allocator<std::_List_node<neighbor_t> > const&, std::allocator<std::_List_node<neighbor_t> > const&)
  0.95      1.02     0.01     2412     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&)
  0.95      1.03     0.01       61     0.16     0.65  AdjacencyListGraph::_clear()
  0.95      1.04     0.01       15     0.67     2.59  generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int)
  0.48      1.05     0.01   160097     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end() const
  0.48      1.05     0.01   160097     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const
  0.00      1.05     0.00 10868984     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator!=(std::_List_const_iterator<neighbor_t> const&) const
  0.00      1.05     0.00  8443110     0.00     0.00  operator new(unsigned long, void*)
  0.00      1.05     0.00  8228862     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      1.05     0.00  7009497     0.00     0.00  std::_List_iterator<neighbor_t>::operator->() const
  0.00      1.05     0.00  2392209     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
  0.00      1.05     0.00  1694173     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
  0.00      1.05     0.00   889094     0.00     0.00  operator==(neighbor_t const&, neighbor_t const&)
  0.00      1.05     0.00   800210     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>)
  0.00      1.05     0.00   392783     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::new_allocator()
  0.00      1.05     0.00   392783     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      1.05     0.00   392783     0.00     0.00  std::allocator<unsigned int>::~allocator()
  0.00      1.05     0.00   392179     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const
  0.00      1.05     0.00   389704     0.00     0.00  unsigned int* std::__addressof<unsigned int>(unsigned int&)
  0.00      1.05     0.00   389688     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      1.05     0.00   375553     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*)
  0.00      1.05     0.00   320194     0.00     0.00  std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      1.05     0.00   273308     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end()
  0.00      1.05     0.00   212413     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::~new_allocator()
  0.00      1.05     0.00   212413     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::~allocator()
  0.00      1.05     0.00   194844     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long)
  0.00      1.05     0.00   194844     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*)
  0.00      1.05     0.00   194844     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::destroy(unsigned int*)
  0.00      1.05     0.00   194844     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::construct(unsigned int*, unsigned int const&)
  0.00      1.05     0.00   194844     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::max_size() const
  0.00      1.05     0.00   194844     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_node()
  0.00      1.05     0.00   194844     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*)
  0.00      1.05     0.00   194844     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&)
  0.00      1.05     0.00   139990     0.00     0.00  std::_List_iterator<unsigned int>::operator*() const
  0.00      1.05     0.00   132435     0.00     0.00  std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const
  0.00      1.05     0.00   129490     0.00     0.00  AdjacencyListGraph::getNbrVertices() const
  0.00      1.05     0.00   113269     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator()
  0.00      1.05     0.00   113269     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::~_List_impl()
  0.00      1.05     0.00   113269     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_init()
  0.00      1.05     0.00   113269     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::~_List_base()
  0.00      1.05     0.00   113269     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::~list()
  0.00      1.05     0.00    99144     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<neighbor_t> > const&)
  0.00      1.05     0.00    99144     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      1.05     0.00    99144     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator<neighbor_t>(std::allocator<neighbor_t> const&)
  0.00      1.05     0.00    99144     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      1.05     0.00    99144     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&)
  0.00      1.05     0.00    87750     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin()
  0.00      1.05     0.00    85176     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  0.00      1.05     0.00    76493     0.00     0.00  std::vector<edge, std::allocator<edge> >::operator[](unsigned long)
  0.00      1.05     0.00    74776     0.00     0.00  std::_List_iterator<unsigned int>::operator++(int)
  0.00      1.05     0.00    66403     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>)
  0.00      1.05     0.00    57855     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin()
  0.00      1.05     0.00    55416     0.00     0.00  std::_List_const_iterator<unsigned int>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      1.05     0.00    50501     0.00     0.00  AdjacencyListGraph::getPredecessors(unsigned int) const
  0.00      1.05     0.00    46322     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::size() const
  0.00      1.05     0.00    46322     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::__distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::input_iterator_tag)
  0.00      1.05     0.00    46322     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::iterator_category std::__iterator_category<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t> const&)
  0.00      1.05     0.00    46322     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
  0.00      1.05     0.00    44390     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>)
  0.00      1.05     0.00    41904     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator()
  0.00      1.05     0.00    34675     0.00     0.00  AdjacencyListGraph::getSuccessors(unsigned int) const
  0.00      1.05     0.00    28599     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator==(std::_List_const_iterator<neighbor_t> const&) const
  0.00      1.05     0.00    28559     0.00     0.00  AdjacencyListGraph::addArc(arc_t const&)
  0.00      1.05     0.00    27708     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end() const
  0.00      1.05     0.00    27708     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin() const
  0.00      1.05     0.00    26397     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::front()
  0.00      1.05     0.00    25258     0.00     0.00  neighbor_t const* std::__addressof<neighbor_t const>(neighbor_t const&)
  0.00      1.05     0.00    23365     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::size() const
  0.00      1.05     0.00    23365     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::__distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::input_iterator_tag)
  0.00      1.05     0.00    23365     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::iterator_category std::__iterator_category<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int> const&)
  0.00      1.05     0.00    23365     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>)
  0.00      1.05     0.00    21997     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::pop_front()
  0.00      1.05     0.00    19404     0.00     0.00  __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&)
  0.00      1.05     0.00    19404     0.00     0.00  std::vector<edge, std::allocator<edge> >::push_back(edge const&)
  0.00      1.05     0.00    16533     0.00     0.00  AdjacencyListGraph::addArc(unsigned int, unsigned int, int)
  0.00      1.05     0.00    15840     0.00     0.00  randMinMax(unsigned int, unsigned int)
  0.00      1.05     0.00    14997     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator()
  0.00      1.05     0.00    14631     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      1.05     0.00    14125     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator()
  0.00      1.05     0.00    14125     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl()
  0.00      1.05     0.00    14125     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base()
  0.00      1.05     0.00    14125     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list()
  0.00      1.05     0.00    13968     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::empty() const
  0.00      1.05     0.00    13968     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_transfer(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      1.05     0.00    13968     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_check_equal_allocators(std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      1.05     0.00    13968     0.00     0.01  void std::list<neighbor_t, std::allocator<neighbor_t> >::insert<std::_List_const_iterator<neighbor_t> >(std::_List_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
  0.00      1.05     0.00    13968     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::splice(std::_List_iterator<neighbor_t>, std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      1.05     0.00    13968     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::allocator<neighbor_t> const&)
  0.00      1.05     0.00     9076     0.00     0.01  AdjacencyListGraph::getWeight(unsigned int, unsigned int) const
  0.00      1.05     0.00     8911     0.00     0.00  std::_List_iterator<unsigned int>::operator++()
  0.00      1.05     0.00     8157     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::~new_allocator()
  0.00      1.05     0.00     8157     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::~allocator()
  0.00      1.05     0.00     5718     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init()
  0.00      1.05     0.00     5718     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear()
  0.00      1.05     0.00     5062     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator()
  0.00      1.05     0.00     5062     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::~_List_impl()
  0.00      1.05     0.00     5062     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::~_List_base()
  0.00      1.05     0.00     5062     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::~list()
  0.00      1.05     0.00     3946     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::push_front(unsigned int const&)
  0.00      1.05     0.00     3095     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<unsigned int> > const&)
  0.00      1.05     0.00     3095     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      1.05     0.00     3095     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator<unsigned int>(std::allocator<unsigned int> const&)
  0.00      1.05     0.00     3095     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      1.05     0.00     3095     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&)
  0.00      1.05     0.00     3095     0.00     0.01  void std::list<unsigned int, std::allocator<unsigned int> >::_M_initialize_dispatch<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::__false_type)
  0.00      1.05     0.00     2491     0.00     0.01  std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&)
  0.00      1.05     0.00     2417     0.00     0.01  AdjacencyListGraph::updateArc(arc_t const&)
  0.00      1.05     0.00     2261     0.00     0.03  updateArc(AbstractGraph&, unsigned int, unsigned int, int)
  0.00      1.05     0.00     1967     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator()
  0.00      1.05     0.00     1967     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl()
  0.00      1.05     0.00     1967     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base()
  0.00      1.05     0.00     1967     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::list()
  0.00      1.05     0.00     1852     0.00     0.00  std::_List_const_iterator<unsigned int>::operator==(std::_List_const_iterator<unsigned int> const&) const
  0.00      1.05     0.00     1852     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&)
  0.00      1.05     0.00     1812     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator()
  0.00      1.05     0.00     1757     0.00     0.00  LevelGraph::getNbrLevels() const
  0.00      1.05     0.00     1665     0.00     0.00  AdjacencyListGraph::increaseWeight(unsigned int, unsigned int, int)
  0.00      1.05     0.00     1248     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>)
  0.00      1.05     0.00     1235     0.00     0.01  LevelGraph::getLevel(unsigned int) const
  0.00      1.05     0.00     1206     0.00     0.01  AdjacencyListGraph::rmArc(arc_t const&)
  0.00      1.05     0.00     1179     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::front()
  0.00      1.05     0.00      656     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::clear()
  0.00      1.05     0.00      632     0.00     0.57  leastArcsPath(AbstractGraph&, unsigned int, unsigned int)
  0.00      1.05     0.00      628     0.00     0.03  lightestArc(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >)
  0.00      1.05     0.00      628     0.00     0.09  updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int)
  0.00      1.05     0.00      614     0.00     0.00  AdjacencyListGraph::rmArc(unsigned int, unsigned int)
  0.00      1.05     0.00      612     0.00     0.00  min(int, int)
  0.00      1.05     0.00      604     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::empty() const
  0.00      1.05     0.00      604     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<unsigned int> >, true>::_S_do_it(std::allocator<std::_List_node<unsigned int> > const&, std::allocator<std::_List_node<unsigned int> > const&)
  0.00      1.05     0.00      604     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_transfer(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>)
  0.00      1.05     0.00      604     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_check_equal_allocators(std::list<unsigned int, std::allocator<unsigned int> >&)
  0.00      1.05     0.00      604     0.00     0.01  void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>)
  0.00      1.05     0.00      604     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&)
  0.00      1.05     0.00      604     0.00     0.01  std::list<unsigned int, std::allocator<unsigned int> >::list<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::allocator<unsigned int> const&)
  0.00      1.05     0.00      586     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator()
  0.00      1.05     0.00      560     0.00     0.00  std::_Iter_base<edge*, false>::_S_base(edge*)
  0.00      1.05     0.00      525     0.00     0.00  LevelGraph::addVertexToLevel(unsigned int, unsigned int)
  0.00      1.05     0.00      336     0.00     0.00  std::_Niter_base<edge*>::iterator_type std::__niter_base<edge*>(edge*)
  0.00      1.05     0.00      228     0.00     0.00  std::vector<edge, std::allocator<edge> >::size() const
  0.00      1.05     0.00      224     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::base() const
  0.00      1.05     0.00      224     0.00     0.00  std::_Miter_base<edge*>::iterator_type std::__miter_base<edge*>(edge*)
  0.00      1.05     0.00      172     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator()
  0.00      1.05     0.00      168     0.00     0.00  __gnu_cxx::new_allocator<edge>::max_size() const
  0.00      1.05     0.00      112     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&)
  0.00      1.05     0.00      112     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() const
  0.00      1.05     0.00      112     0.00     0.00  std::vector<edge, std::allocator<edge> >::max_size() const
  0.00      1.05     0.00      112     0.00     0.00  edge* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<edge>(edge const*, edge const*, edge*)
  0.00      1.05     0.00      112     0.00     0.00  edge* std::__uninitialized_copy<true>::__uninit_copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      1.05     0.00      112     0.00     0.00  edge* std::__copy_move_a<false, edge*, edge*>(edge*, edge*, edge*)
  0.00      1.05     0.00      112     0.00     0.00  edge* std::__copy_move_a2<false, edge*, edge*>(edge*, edge*, edge*)
  0.00      1.05     0.00      112     0.00     0.00  edge* std::uninitialized_copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      1.05     0.00      112     0.00     0.00  edge* std::__uninitialized_copy_a<edge*, edge*, edge>(edge*, edge*, edge*, std::allocator<edge>&)
  0.00      1.05     0.00      112     0.00     0.00  edge* std::__uninitialized_move_a<edge*, edge*, std::allocator<edge> >(edge*, edge*, edge*, std::allocator<edge>&)
  0.00      1.05     0.00      112     0.00     0.00  edge* std::copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      1.05     0.00       60     0.00     0.00  void std::_Destroy_aux<true>::__destroy<edge*>(edge*, edge*)
  0.00      1.05     0.00       60     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long)
  0.00      1.05     0.00       60     0.00     0.00  void std::_Destroy<edge*>(edge*, edge*)
  0.00      1.05     0.00       60     0.00     0.00  void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&)
  0.00      1.05     0.00       56     0.00     0.00  __gnu_cxx::new_allocator<edge>::deallocate(edge*, unsigned long)
  0.00      1.05     0.00       56     0.00     0.00  __gnu_cxx::new_allocator<edge>::allocate(unsigned long, void const*)
  0.00      1.05     0.00       56     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::difference_type __gnu_cxx::operator-<edge*, std::vector<edge, std::allocator<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&)
  0.00      1.05     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const
  0.00      1.05     0.00       56     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_allocate(unsigned long)
  0.00      1.05     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&)
  0.00      1.05     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::end()
  0.00      1.05     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::begin()
  0.00      1.05     0.00       56     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      1.05     0.00       39     0.00     0.00  AbstractGraph::AbstractGraph()
  0.00      1.05     0.00       39     0.00     0.00  AbstractGraph::~AbstractGraph()
  0.00      1.05     0.00       39     0.00     0.65  AdjacencyListGraph::~AdjacencyListGraph()
  0.00      1.05     0.00       31     0.00     0.00  AdjacencyListGraph::AdjacencyListGraph(unsigned int)
  0.00      1.05     0.00       30     0.00     2.80  AdjacencyListGraph::_construct(AbstractGraph const&)
  0.00      1.05     0.00       26     0.00     0.00  LevelGraph::_clear()
  0.00      1.05     0.00       22     0.00     0.00  LevelGraph::rmVertexToLevel(unsigned int, unsigned int)
  0.00      1.05     0.00       22     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&)
  0.00      1.05     0.00       16     0.00     0.00  unsigned int const* std::__addressof<unsigned int const>(unsigned int const&)
  0.00      1.05     0.00       15     0.00     0.00  LevelGraph::LevelGraph(unsigned int, unsigned int)
  0.00      1.05     0.00       15     0.00     0.65  LevelGraph::~LevelGraph()
