Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  1.14      0.82     0.01  1835947     0.00     0.00  std::_List_const_iterator<unsigned int>::operator++()
  1.14      0.83     0.01   319970     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  1.14      0.84     0.01    91787     0.00     0.00  void std::list<neighbor_t, std::allocator<neighbor_t> >::_M_initialize_dispatch<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::__false_type)
  1.14      0.85     0.01    44001     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_get_Node_allocator()
  1.14      0.86     0.01    13089     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator()
  1.14      0.87     0.01     2204     0.00     0.02  AdjacencyListGraph::updateArc(arc_t const&)
  1.14      0.88     0.01      566     0.02     0.63  leastFirst(AbstractGraph&, unsigned int, unsigned int)
  0.57      0.88     0.01    13178     0.00     0.00  neighbor_t const* std::__addressof<neighbor_t const>(neighbor_t const&)
  0.00      0.88     0.00  5318441     0.00     0.00  neighbor_t::~neighbor_t()
  0.00      0.88     0.00  5318441     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::max_size() const
  0.00      0.88     0.00  1974280     0.00     0.00  std::_List_iterator<neighbor_t>::operator*() const
  0.00      0.88     0.00  1866203     0.00     0.00  std::_List_const_iterator<unsigned int>::operator!=(std::_List_const_iterator<unsigned int> const&) const
  0.00      0.88     0.00   518898     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_erase(std::_List_iterator<neighbor_t>)
  0.00      0.88     0.00   505720     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>)
  0.00      0.88     0.00   477198     0.00     0.00  operator==(neighbor_t const&, neighbor_t const&)
  0.00      0.88     0.00   322724     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::new_allocator()
  0.00      0.88     0.00   322724     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::~new_allocator()
  0.00      0.88     0.00   322724     0.00     0.00  std::allocator<unsigned int>::allocator<std::_List_node<unsigned int> >(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.88     0.00   322724     0.00     0.00  std::allocator<unsigned int>::~allocator()
  0.00      0.88     0.00   322191     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator() const
  0.00      0.88     0.00   319985     0.00     0.00  unsigned int* std::__addressof<unsigned int>(unsigned int&)
  0.00      0.88     0.00   318880     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator(std::__detail::_List_node_base*)
  0.00      0.88     0.00   290108     0.00     0.00  std::_List_const_iterator<neighbor_t>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.88     0.00   220818     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end()
  0.00      0.88     0.00   196663     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::~new_allocator()
  0.00      0.88     0.00   196663     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::~allocator()
  0.00      0.88     0.00   159985     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::deallocate(std::_List_node<unsigned int>*, unsigned long)
  0.00      0.88     0.00   159985     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::allocate(unsigned long, void const*)
  0.00      0.88     0.00   159985     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::destroy(unsigned int*)
  0.00      0.88     0.00   159985     0.00     0.00  __gnu_cxx::new_allocator<unsigned int>::construct(unsigned int*, unsigned int const&)
  0.00      0.88     0.00   159985     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::max_size() const
  0.00      0.88     0.00   159985     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_node()
  0.00      0.88     0.00   159985     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_put_node(std::_List_node<unsigned int>*)
  0.00      0.88     0.00   159985     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node(unsigned int const&)
  0.00      0.88     0.00   159985     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_insert(std::_List_iterator<unsigned int>, unsigned int const&)
  0.00      0.88     0.00   156458     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&)
  0.00      0.88     0.00   145054     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::end() const
  0.00      0.88     0.00   145054     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin() const
  0.00      0.88     0.00   118000     0.00     0.00  std::_List_iterator<unsigned int>::operator*() const
  0.00      0.88     0.00   105474     0.00     0.00  AdjacencyListGraph::getNbrVertices() const
  0.00      0.88     0.00   104876     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator()
  0.00      0.88     0.00   104876     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::~_List_impl()
  0.00      0.88     0.00   104876     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_M_init()
  0.00      0.88     0.00   104876     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::~_List_base()
  0.00      0.88     0.00   104876     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::~list()
  0.00      0.88     0.00   103468     0.00     0.00  std::_List_iterator<unsigned int>::operator!=(std::_List_iterator<unsigned int> const&) const
  0.00      0.88     0.00    92935     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::begin()
  0.00      0.88     0.00    91787     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<neighbor_t> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.88     0.00    91787     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.88     0.00    91787     0.00     0.00  std::allocator<std::_List_node<neighbor_t> >::allocator<neighbor_t>(std::allocator<neighbor_t> const&)
  0.00      0.88     0.00    91787     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl(std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.88     0.00    91787     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base(std::allocator<neighbor_t> const&)
  0.00      0.88     0.00    78019     0.00     0.00  std::_List_const_iterator<unsigned int>::operator*() const
  0.00      0.88     0.00    77120     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  0.00      0.88     0.00    63832     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin()
  0.00      0.88     0.00    61644     0.00     0.00  std::_List_const_iterator<unsigned int>::_List_const_iterator(std::__detail::_List_node_base const*)
  0.00      0.88     0.00    59965     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_erase(std::_List_iterator<unsigned int>)
  0.00      0.88     0.00    57561     0.00     0.00  std::_List_iterator<unsigned int>::operator++(int)
  0.00      0.88     0.00    42828     0.00     0.00  std::vector<edge, std::allocator<edge> >::operator[](unsigned long)
  0.00      0.88     0.00    39962     0.00     0.00  AdjacencyListGraph::getPredecessors(unsigned int) const
  0.00      0.88     0.00    37158     0.00     0.00  AdjacencyListGraph::getSuccessors(unsigned int) const
  0.00      0.88     0.00    36117     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::size() const
  0.00      0.88     0.00    36117     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::__distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::input_iterator_tag)
  0.00      0.88     0.00    36117     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::iterator_category std::__iterator_category<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t> const&)
  0.00      0.88     0.00    36117     0.00     0.00  std::iterator_traits<std::_List_const_iterator<neighbor_t> >::difference_type std::distance<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
  0.00      0.88     0.00    34230     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>)
  0.00      0.88     0.00    31817     0.00     0.00  std::_List_const_iterator<neighbor_t>::operator==(std::_List_const_iterator<neighbor_t> const&) const
  0.00      0.88     0.00    31817     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::operator=(std::list<neighbor_t, std::allocator<neighbor_t> > const&)
  0.00      0.88     0.00    30822     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::end() const
  0.00      0.88     0.00    30822     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::begin() const
  0.00      0.88     0.00    29686     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::front()
  0.00      0.88     0.00    26952     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::size() const
  0.00      0.88     0.00    26952     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::__distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::input_iterator_tag)
  0.00      0.88     0.00    26952     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::iterator_category std::__iterator_category<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int> const&)
  0.00      0.88     0.00    26952     0.00     0.00  std::iterator_traits<std::_List_const_iterator<unsigned int> >::difference_type std::distance<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>)
  0.00      0.88     0.00    25720     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::pop_front()
  0.00      0.88     0.00    20206     0.00     0.00  AdjacencyListGraph::addArc(arc_t const&)
  0.00      0.88     0.00    19404     0.00     0.00  __gnu_cxx::new_allocator<edge>::construct(edge*, edge const&)
  0.00      0.88     0.00    19404     0.00     0.00  std::vector<edge, std::allocator<edge> >::push_back(edge const&)
  0.00      0.88     0.00    17150     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::erase(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      0.88     0.00    14667     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::empty() const
  0.00      0.88     0.00    14667     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<neighbor_t> >, true>::_S_do_it(std::allocator<std::_List_node<neighbor_t> > const&, std::allocator<std::_List_node<neighbor_t> > const&)
  0.00      0.88     0.00    14667     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_transfer(std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>, std::_List_iterator<neighbor_t>)
  0.00      0.88     0.00    14667     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::_M_check_equal_allocators(std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      0.88     0.00    14667     0.00     0.01  void std::list<neighbor_t, std::allocator<neighbor_t> >::insert<std::_List_const_iterator<neighbor_t> >(std::_List_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>)
  0.00      0.88     0.00    14667     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::splice(std::_List_iterator<neighbor_t>, std::list<neighbor_t, std::allocator<neighbor_t> >&)
  0.00      0.88     0.00    14667     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list<std::_List_const_iterator<neighbor_t> >(std::_List_const_iterator<neighbor_t>, std::_List_const_iterator<neighbor_t>, std::allocator<neighbor_t> const&)
  0.00      0.88     0.00    13440     0.00     0.00  std::_List_iterator<neighbor_t>::_List_iterator()
  0.00      0.88     0.00    13089     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_impl::_List_impl()
  0.00      0.88     0.00    13089     0.00     0.00  std::_List_base<neighbor_t, std::allocator<neighbor_t> >::_List_base()
  0.00      0.88     0.00    13089     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::list()
  0.00      0.88     0.00    12499     0.00     0.00  AdjacencyListGraph::addArc(unsigned int, unsigned int, int)
  0.00      0.88     0.00    11880     0.00     0.00  randMinMax(unsigned int, unsigned int)
  0.00      0.88     0.00     8141     0.00     0.01  AdjacencyListGraph::getWeight(unsigned int, unsigned int) const
  0.00      0.88     0.00     7803     0.00     0.00  std::_List_iterator<unsigned int>::operator++()
  0.00      0.88     0.00     7267     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::~new_allocator()
  0.00      0.88     0.00     7267     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::~allocator()
  0.00      0.88     0.00     5098     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init()
  0.00      0.88     0.00     5098     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_clear()
  0.00      0.88     0.00     4513     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator()
  0.00      0.88     0.00     4513     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::~_List_impl()
  0.00      0.88     0.00     4513     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::~_List_base()
  0.00      0.88     0.00     4513     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::~list()
  0.00      0.88     0.00     3527     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::push_front(unsigned int const&)
  0.00      0.88     0.00     2754     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<unsigned int> > const&)
  0.00      0.88     0.00     2754     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.88     0.00     2754     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator<unsigned int>(std::allocator<unsigned int> const&)
  0.00      0.88     0.00     2754     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl(std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.88     0.00     2754     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base(std::allocator<unsigned int> const&)
  0.00      0.88     0.00     2754     0.00     0.00  void std::list<unsigned int, std::allocator<unsigned int> >::_M_initialize_dispatch<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::__false_type)
  0.00      0.88     0.00     2221     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::list(std::list<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.88     0.00     2100     0.00     0.01  std::list<neighbor_t, std::allocator<neighbor_t> >::remove(neighbor_t const&)
  0.00      0.88     0.00     2036     0.00     0.05  updateArc(AbstractGraph&, unsigned int, unsigned int, int)
  0.00      0.88     0.00     1759     0.00     0.00  std::allocator<std::_List_node<unsigned int> >::allocator()
  0.00      0.88     0.00     1759     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl()
  0.00      0.88     0.00     1759     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base()
  0.00      0.88     0.00     1759     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::list()
  0.00      0.88     0.00     1649     0.00     0.00  std::_List_const_iterator<unsigned int>::operator==(std::_List_const_iterator<unsigned int> const&) const
  0.00      0.88     0.00     1649     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::operator=(std::list<unsigned int, std::allocator<unsigned int> > const&)
  0.00      0.88     0.00     1599     0.00     0.00  std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_get_Node_allocator()
  0.00      0.88     0.00     1554     0.00     0.00  LevelGraph::getNbrLevels() const
  0.00      0.88     0.00     1471     0.00     0.01  AdjacencyListGraph::increaseWeight(unsigned int, unsigned int, int)
  0.00      0.88     0.00     1116     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>)
  0.00      0.88     0.00     1097     0.00     0.00  LevelGraph::getLevel(unsigned int) const
  0.00      0.88     0.00     1050     0.00     0.01  AdjacencyListGraph::rmArc(arc_t const&)
  0.00      0.88     0.00     1045     0.00     0.00  std::list<neighbor_t, std::allocator<neighbor_t> >::front()
  0.00      0.88     0.00      585     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::clear()
  0.00      0.88     0.00      566     0.00     0.63  leastArcsPath(AbstractGraph&, unsigned int, unsigned int)
  0.00      0.88     0.00      562     0.00     0.03  lightestArc(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >)
  0.00      0.88     0.00      562     0.00     0.12  updateResidualNetwork(AbstractGraph&, std::list<unsigned int, std::allocator<unsigned int> >, unsigned int)
  0.00      0.88     0.00      560     0.00     0.00  std::_Iter_base<edge*, false>::_S_base(edge*)
  0.00      0.88     0.00      546     0.00     0.00  min(int, int)
  0.00      0.88     0.00      535     0.00     0.01  AdjacencyListGraph::rmArc(unsigned int, unsigned int)
  0.00      0.88     0.00      533     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::empty() const
  0.00      0.88     0.00      533     0.00     0.00  std::__alloc_neq<std::allocator<std::_List_node<unsigned int> >, true>::_S_do_it(std::allocator<std::_List_node<unsigned int> > const&, std::allocator<std::_List_node<unsigned int> > const&)
  0.00      0.88     0.00      533     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_transfer(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>)
  0.00      0.88     0.00      533     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::_M_check_equal_allocators(std::list<unsigned int, std::allocator<unsigned int> >&)
  0.00      0.88     0.00      533     0.00     0.00  void std::list<unsigned int, std::allocator<unsigned int> >::insert<std::_List_const_iterator<unsigned int> >(std::_List_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>)
  0.00      0.88     0.00      533     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&)
  0.00      0.88     0.00      533     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::list<std::_List_const_iterator<unsigned int> >(std::_List_const_iterator<unsigned int>, std::_List_const_iterator<unsigned int>, std::allocator<unsigned int> const&)
  0.00      0.88     0.00      528     0.00     0.00  LevelGraph::addVertexToLevel(unsigned int, unsigned int)
  0.00      0.88     0.00      517     0.00     0.00  std::_List_iterator<unsigned int>::_List_iterator()
  0.00      0.88     0.00      336     0.00     0.00  std::_Niter_base<edge*>::iterator_type std::__niter_base<edge*>(edge*)
  0.00      0.88     0.00      228     0.00     0.00  std::vector<edge, std::allocator<edge> >::size() const
  0.00      0.88     0.00      224     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::base() const
  0.00      0.88     0.00      224     0.00     0.00  std::_Miter_base<edge*>::iterator_type std::__miter_base<edge*>(edge*)
  0.00      0.88     0.00      172     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator()
  0.00      0.88     0.00      168     0.00     0.00  __gnu_cxx::new_allocator<edge>::max_size() const
  0.00      0.88     0.00      112     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&)
  0.00      0.88     0.00      112     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() const
  0.00      0.88     0.00      112     0.00     0.00  std::vector<edge, std::allocator<edge> >::max_size() const
  0.00      0.88     0.00      112     0.00     0.00  edge* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<edge>(edge const*, edge const*, edge*)
  0.00      0.88     0.00      112     0.00     0.00  edge* std::__uninitialized_copy<true>::__uninit_copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      0.88     0.00      112     0.00     0.00  edge* std::__copy_move_a<false, edge*, edge*>(edge*, edge*, edge*)
  0.00      0.88     0.00      112     0.00     0.00  edge* std::__copy_move_a2<false, edge*, edge*>(edge*, edge*, edge*)
  0.00      0.88     0.00      112     0.00     0.00  edge* std::uninitialized_copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      0.88     0.00      112     0.00     0.00  edge* std::__uninitialized_copy_a<edge*, edge*, edge>(edge*, edge*, edge*, std::allocator<edge>&)
  0.00      0.88     0.00      112     0.00     0.00  edge* std::__uninitialized_move_a<edge*, edge*, std::allocator<edge> >(edge*, edge*, edge*, std::allocator<edge>&)
  0.00      0.88     0.00      112     0.00     0.00  edge* std::copy<edge*, edge*>(edge*, edge*, edge*)
  0.00      0.88     0.00       60     0.00     0.00  void std::_Destroy_aux<true>::__destroy<edge*>(edge*, edge*)
  0.00      0.88     0.00       60     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_deallocate(edge*, unsigned long)
  0.00      0.88     0.00       60     0.00     0.00  void std::_Destroy<edge*>(edge*, edge*)
  0.00      0.88     0.00       60     0.00     0.00  void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&)
  0.00      0.88     0.00       57     0.00     0.30  AdjacencyListGraph::_clear()
  0.00      0.88     0.00       56     0.00     0.00  __gnu_cxx::new_allocator<edge>::deallocate(edge*, unsigned long)
  0.00      0.88     0.00       56     0.00     0.00  __gnu_cxx::new_allocator<edge>::allocate(unsigned long, void const*)
  0.00      0.88     0.00       56     0.00     0.00  __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::difference_type __gnu_cxx::operator-<edge*, std::vector<edge, std::allocator<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&)
  0.00      0.88     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::_M_check_len(unsigned long, char const*) const
  0.00      0.88     0.00       56     0.00     0.00  std::_Vector_base<edge, std::allocator<edge> >::_M_allocate(unsigned long)
  0.00      0.88     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::_M_insert_aux(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge const&)
  0.00      0.88     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::end()
  0.00      0.88     0.00       56     0.00     0.00  std::vector<edge, std::allocator<edge> >::begin()
  0.00      0.88     0.00       56     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.88     0.00       37     0.00     0.00  AbstractGraph::AbstractGraph()
  0.00      0.88     0.00       37     0.00     0.00  AbstractGraph::~AbstractGraph()
  0.00      0.88     0.00       37     0.00     0.30  AdjacencyListGraph::~AdjacencyListGraph()
  0.00      0.88     0.00       29     0.00     0.13  AdjacencyListGraph::AdjacencyListGraph(unsigned int)
  0.00      0.88     0.00       28     0.00     2.46  AdjacencyListGraph::_construct(AbstractGraph const&)
  0.00      0.88     0.00       24     0.00     0.00  LevelGraph::_clear()
  0.00      0.88     0.00       15     0.00     0.00  LevelGraph::rmVertexToLevel(unsigned int, unsigned int)
  0.00      0.88     0.00       15     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::remove(unsigned int const&)
  0.00      0.88     0.00       15     0.00     0.00  unsigned int const* std::__addressof<unsigned int const>(unsigned int const&)
  0.00      0.88     0.00       14     0.00     1.83  generateLevelGraph(AbstractGraph const&, unsigned int, unsigned int)
  0.00      0.88     0.00       14     0.00     0.13  LevelGraph::LevelGraph(unsigned int, unsigned int)
  0.00      0.88     0.00       14     0.00     0.30  LevelGraph::~LevelGraph()
